encoder,opn,pre_type,use_llm_prior,use_cl,gpu,datetime,cl_weight,train_len,test_len,temperature,tau_hard,lr,n_hidden,filter_MRR,filter_H@1,filter_H@3,filter_H@10,filter_inv_MRR,filter_inv_H@1,filter_inv_H@3,filter_inv_H@10,all_MRR,all_H@1,all_H@3,all_H@10,filter_all_MRR,filter_all_H@1,filter_all_H@3,filter_all_H@10
uvrgcn,sub,all,True,True,0,2026-05-18 06:52:30.785771,0.5,7,7,0.07,0.1,0.001,200,0.2781969904899597,0.18028055131435394,0.3180139362812042,0.468261182308197,0.23929211497306824,0.14966192841529846,0.2654758393764496,0.4205469787120819,0.24802365899085999,0.15237662941217422,0.2811989188194275,0.43888385593891144,0.2587445378303528,0.1649712398648262,0.2917448878288269,0.44440408051013947
